"image_id","folder","image_url","pp_pred","ps_pred","trim_pred","collected_by"
"1227656","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1227656.jpg","allover","medium","standard","pp,ps"
"756864","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/756864.jpg","none","medium","standard","ps"
"715250","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/715250.jpg","none","medium","standard","ps"
"778732","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/778732.jpg","none","medium","standard","ps"
"365307","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/365307.jpg","allover","medium","standard","pp,ps"
"483253","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/483253.jpg","none","none","raw","trim"
"1298939","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1298939.jpg","none","none","frayed","trim"
"1302287","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/1302287.jpg","none","medium","standard","ps"
"523874","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/523874.jpg","none","medium","standard","ps"
"1319381","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1319381.jpg","none","medium","standard","ps"
"821004","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/821004.jpg","none","small","standard","ps"
"315771","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/315771.jpg","none","none","raw","trim"
"803430","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/803430.jpg","allover","none","standard","pp"
"56508","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/56508.jpg","none","medium","standard","ps"
"56522","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/56522.jpg","allover","medium","standard","pp,ps"
"472914","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/472914.jpg","allover","small","standard","pp,ps"
"1118999","avant_garde","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/avant_garde/1118999.jpg","none","medium","banded","ps"
"679079","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/679079.jpg","allover","small","standard","pp,ps"
"1153297","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/1153297.jpg","none","medium","standard","ps"
"1277993","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1277993.jpg","none","none","raw","trim"
"789910","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/789910.jpg","none","medium","standard","ps"
"487584","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/487584.jpg","none","medium","standard","ps"
"1022840","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1022840.jpg","none","none","raw","trim"
"49009","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/49009.jpg","none","medium","standard","ps"
"404267","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/404267.jpg","allover","medium","standard","pp,ps"
"1045735","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1045735.jpg","none","small","standard","ps"
"516114","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/516114.jpg","allover","medium","standard","pp,ps"
"429285","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/429285.jpg","allover","medium","standard","pp,ps"
"693763","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/693763.jpg","none","medium","standard","ps"
"430620","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/430620.jpg","allover","medium","raw","trim,pp,ps"
"261880","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/261880.jpg","none","none","raw","trim"
"935250","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/935250.jpg","none","small","standard","ps"
"789445","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/789445.jpg","none","medium","standard","ps"
"469114","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/469114.jpg","allover","medium","standard","pp,ps"
"516254","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/516254.jpg","none","medium","standard","ps"
"1168356","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1168356.jpg","none","small","standard","ps"
"372526","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/372526.jpg","none","small","standard","ps"
"448582","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/448582.jpg","allover","none","standard","pp"
"1230597","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1230597.jpg","none","none","raw","trim"
"535393","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/535393.jpg","none","none","raw","trim"
"933030","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/933030.jpg","allover","small","standard","pp,ps"
"456787","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/456787.jpg","allover","medium","standard","pp,ps"
"458884","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/458884.jpg","none","small","standard","ps"
"353614","mannish","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/mannish/353614.jpg","none","medium","standard","ps"
"691472","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/691472.jpg","none","small","standard","ps"
"1178899","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1178899.jpg","none","small","standard","ps"
"775167","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/775167.jpg","none","medium","standard","ps"
"603296","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/603296.jpg","none","medium","standard","ps"
"530416","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/530416.jpg","none","small","banded","ps"
"1123763","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1123763.jpg","none","small","standard","ps"
"189556","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/189556.jpg","none","medium","standard","ps"
"1032671","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1032671.jpg","none","small","banded","ps"
"330943","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/330943.jpg","none","medium","standard","ps"
"282304","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/282304.jpg","none","small","standard","ps"
"969103","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/969103.jpg","none","medium","standard","ps"
"1004704","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1004704.jpg","none","small","standard","ps"
"162759","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/162759.jpg","none","medium","banded","ps"
"530828","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/530828.jpg","none","small","standard","ps"
"606217","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/606217.jpg","none","medium","standard","ps"
"46570","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/46570.jpg","none","medium","standard","ps"
"74616","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/74616.jpg","none","medium","standard","ps"
"1053908","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1053908.jpg","none","medium","standard","ps"
"590900","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/590900.jpg","none","medium","standard","ps"
"447767","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/447767.jpg","allover","medium","standard","pp,ps"
"971654","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/971654.jpg","none","small","raw","trim,ps"
"1204284","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1204284.jpg","none","medium","standard","ps"
"258403","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/258403.jpg","none","none","raw","trim"
"130901","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/130901.jpg","allover","small","standard","pp,ps"
"362364","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/362364.jpg","none","medium","standard","ps"
"146419","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/146419.jpg","none","none","rolled","trim"
"204496","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/204496.jpg","none","medium","standard","ps"
"430349","avant_garde","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/avant_garde/430349.jpg","allover","medium","standard","pp,ps"
"408420","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/408420.jpg","allover","medium","standard","pp,ps"
"218082","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/218082.jpg","allover","medium","standard","pp,ps"
"1231710","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1231710.jpg","none","none","raw","trim"
"511855","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/511855.jpg","none","none","raw","trim"
"681444","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/681444.jpg","none","medium","standard","ps"
"852612","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/852612.jpg","none","small","standard","ps"
"692360","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/692360.jpg","none","small","standard","ps"
"784842","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/784842.jpg","none","small","standard","ps"
"51143","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/51143.jpg","none","none","raw","trim"
"1090090","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/1090090.jpg","none","small","standard","ps"
"616426","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/616426.jpg","none","medium","standard","ps"
"686994","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/686994.jpg","none","medium","standard","ps"
"957301","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/957301.jpg","none","small","standard","ps"
"503481","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/503481.jpg","none","small","standard","ps"
"546886","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/546886.jpg","none","medium","standard","ps"
"311271","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/311271.jpg","none","medium","standard","ps"
"412990","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/412990.jpg","allover","medium","standard","pp,ps"
"78429","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/78429.jpg","none","none","raw","trim"
"325303","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/325303.jpg","none","none","raw","trim"
"1087521","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1087521.jpg","none","none","raw","trim"
"1335235","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1335235.jpg","allover","medium","standard","pp,ps"
"1348266","etc","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/etc/1348266.jpg","none","large","banded","ps"
"546978","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/546978.jpg","none","medium","standard","ps"
"468366","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/468366.jpg","allover","medium","standard","pp,ps"
"546331","avant_garde","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/avant_garde/546331.jpg","none","medium","standard","ps"
"1307176","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1307176.jpg","none","small","standard","ps"
"105711","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/105711.jpg","allover","medium","standard","pp,ps"
"577418","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/577418.jpg","none","medium","standard","ps"
"493019","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/493019.jpg","none","small","banded","ps"
"1073287","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1073287.jpg","none","small","standard","ps"
"554703","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/554703.jpg","none","medium","standard","ps"
"1302262","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1302262.jpg","none","none","unknown","trim"
"114868","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/114868.jpg","none","medium","banded","ps"
"92150","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/92150.jpg","none","medium","standard","ps"
"444023","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/444023.jpg","none","small","banded","ps"
"69601","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/69601.jpg","allover","medium","standard","pp,ps"
"649690","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/649690.jpg","none","small","raw","trim,ps"
"327557","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/327557.jpg","allover","medium","standard","pp,ps"
"362528","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/362528.jpg","none","medium","standard","ps"
"1181413","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1181413.jpg","allover","medium","standard","pp,ps"
"855897","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/855897.jpg","none","small","standard","ps"
"181304","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/181304.jpg","allover","medium","standard","pp,ps"
"278846","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/278846.jpg","none","none","raw","trim"
"574119","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/574119.jpg","none","medium","standard","ps"
"116888","romantic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/romantic/116888.jpg","none","medium","standard","ps"
"116118","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/116118.jpg","none","medium","standard","ps"
"1161249","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1161249.jpg","none","medium","standard","ps"
"404088","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/404088.jpg","none","medium","standard","ps"
"536798","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/536798.jpg","none","medium","standard","ps"
"482476","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/482476.jpg","none","none","raw","trim"
"1009800","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/1009800.jpg","none","small","banded","ps"
"550967","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/550967.jpg","none","small","standard","ps"
"910663","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/910663.jpg","none","small","standard","ps"
"702215","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/702215.jpg","none","medium","standard","ps"
"423736","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/423736.jpg","none","none","raw","trim"
"1185365","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1185365.jpg","allover","medium","standard","pp,ps"
"1235443","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1235443.jpg","none","medium","raw","trim,ps"
"1224847","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1224847.jpg","none","medium","standard","ps"
"956316","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/956316.jpg","none","medium","standard","ps"
"788720","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/788720.jpg","none","medium","standard","ps"
"478202","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/478202.jpg","none","medium","standard","ps"
"137851","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/137851.jpg","none","none","raw","trim"
"612029","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/612029.jpg","none","medium","banded","ps"
"1295898","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1295898.jpg","allover","small","standard","pp,ps"
"991802","genderless","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/genderless/991802.jpg","none","small","unknown","trim,ps"
"1044584","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/1044584.jpg","none","small","standard","ps"
"147617","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/147617.jpg","allover","medium","standard","pp,ps"
"429084","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/429084.jpg","none","medium","standard","ps"
"580357","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/580357.jpg","none","medium","standard","ps"
"1323695","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1323695.jpg","none","small","standard","ps"
"313849","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/313849.jpg","none","none","raw","trim"
"116229","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/116229.jpg","allover","medium","standard","pp,ps"
"649857","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/649857.jpg","none","small","standard","ps"
"996540","sophisticated","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sophisticated/996540.jpg","none","small","banded","ps"
"196056","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/196056.jpg","allover","medium","standard","pp,ps"
"102202","mannish","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/mannish/102202.jpg","none","medium","standard","ps"
"689581","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/689581.jpg","none","medium","standard","ps"
"117333","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/117333.jpg","allover","medium","standard","pp,ps"
"194588","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/194588.jpg","none","medium","standard","ps"
"54578","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/54578.jpg","none","medium","banded","ps"
"578005","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/578005.jpg","none","medium","standard","ps"
"1154608","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1154608.jpg","none","none","raw","trim"
"471801","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/471801.jpg","allover","small","standard","pp,ps"
"488927","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/488927.jpg","none","small","banded","ps"
"1264109","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1264109.jpg","none","none","raw","trim"
"449396","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/449396.jpg","allover","medium","raw","trim,pp,ps"
"85923","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/85923.jpg","none","medium","standard","ps"
"469838","preppy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/preppy/469838.jpg","allover","medium","standard","pp,ps"
"1351436","etc","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/etc/1351436.jpg","none","small","banded","ps"
"1184575","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1184575.jpg","none","small","banded","ps"
"597557","tomboy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/tomboy/597557.jpg","none","medium","standard","ps"
"943662","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/943662.jpg","allover","medium","standard","pp,ps"
"341433","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/341433.jpg","none","medium","standard","ps"
"572369","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/572369.jpg","none","medium","standard","ps"
"932277","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/932277.jpg","none","medium","standard","ps"
"264382","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/264382.jpg","allover","medium","standard","pp,ps"
"486401","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/486401.jpg","allover","medium","standard","pp,ps"
"621715","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/621715.jpg","allover","none","standard","pp"
"1106046","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1106046.jpg","none","small","banded","ps"
"1071172","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1071172.jpg","allover","medium","standard","pp,ps"
"936075","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/936075.jpg","allover","medium","standard","pp,ps"
"1073659","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1073659.jpg","allover","small","standard","pp,ps"
"148777","hippie","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/hippie/148777.jpg","none","medium","standard","ps"
"258539","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/258539.jpg","allover","medium","standard","pp,ps"
"1350297","etc","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/etc/1350297.jpg","none","none","unknown","trim"
"247506","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/247506.jpg","none","medium","standard","ps"
"1064508","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1064508.jpg","none","small","standard","ps"
"101660","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/101660.jpg","none","medium","standard","ps"
"1344468","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1344468.jpg","none","small","standard","ps"
"1240411","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1240411.jpg","none","none","raw","trim"
"910385","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/910385.jpg","none","small","standard","ps"
"704626","sexy","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sexy/704626.jpg","none","none","raw","trim"
"458361","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/458361.jpg","allover","small","standard","pp,ps"
"506119","retro","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/retro/506119.jpg","none","small","raw","trim,ps"
"223741","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/223741.jpg","none","medium","standard","ps"
"936240","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/936240.jpg","none","medium","standard","ps"
"1218520","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1218520.jpg","none","small","banded","ps"
"83163","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/83163.jpg","none","none","raw","trim"
"1172693","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1172693.jpg","allover","medium","standard","pp,ps"
"1204393","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1204393.jpg","allover","none","standard","pp"
"428341","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/428341.jpg","allover","medium","standard","pp,ps"
"429393","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/429393.jpg","allover","medium","standard","pp,ps"
"893379","kitsch","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/kitsch/893379.jpg","none","medium","standard","ps"
"552348","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/552348.jpg","none","medium","standard","ps"
"777055","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/777055.jpg","none","medium","banded","ps"
"604726","mannish","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/mannish/604726.jpg","none","medium","standard","ps"
"517822","country","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/country/517822.jpg","none","medium","banded","ps"
"1073670","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1073670.jpg","none","medium","standard","ps"
"1247922","mannish","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/mannish/1247922.jpg","none","medium","standard","ps"
"866524","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/866524.jpg","none","small","standard","ps"
"1056983","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/1056983.jpg","none","small","standard","ps"
"1340563","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/1340563.jpg","none","small","standard","ps"
"572196","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/572196.jpg","none","medium","standard","ps"
"1044917","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/1044917.jpg","none","small","standard","ps"
"493122","classic","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/classic/493122.jpg","none","medium","standard","ps"
"268106","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/268106.jpg","none","medium","standard","ps"
"1085048","sporty","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/sporty/1085048.jpg","none","small","standard","ps"
"55642","feminine","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/feminine/55642.jpg","allover","medium","standard","pp,ps"
"1125924","modern","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/modern/1125924.jpg","none","none","raw","trim"
"552520","oriental","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/oriental/552520.jpg","none","medium","standard","ps"
"480136","resort","https://pub-5966bf5d84f948c983500b6d9547eec9.r2.dev/image/resort/480136.jpg","none","small","banded","ps"
